번호,지역1(시도),지역2(시군구),업종,호텔명(등록명칭),관광사업자명(법인명 or 개인명),영업상태(19.12.31기준),주소(도로명주소)
2107,전남,여수시,호스텔,슈가브리움 3,"정해성, 정경래",영업중,전남 여수시 돌산읍 몰둠벙길 60
2108,전남,여수시,호스텔,슈가브리움 2,"정해성, 정경래",영업중,전남 여수시 돌산읍 몰둠벙길 54
2109,전남,여수시,호스텔,CLIFF 39,김성자,영업중,전남 여수시 망양로 618 (오천동)
2110,전남,여수시,호스텔,밤 뷰,서영규,영업중,전남 여수시 봉강2길 23-6 (봉강동)
2111,전남,여수시,호스텔,진아리랑 호스텔,박경진,영업중,전남 여수시 돌산읍 강남2길 6-18
2112,전남,여수시,호스텔,파리하우스,김국환외1,영업중,전남 여수시 중앙4길 28-2 (중앙동)
2113,전남,여수시,호스텔,오길,김장순,영업중,전남 여수시 공화북5길 10 (공화동)
2114,전남,여수시,호스텔,파란 카페 앤 호스텔,허선미외1,영업중,전남 여수시 소호관기로 94 (소호동)
2115,전남,여수시,호스텔,썬힐 B,김미경외1,영업중,전남 여수시 돌산읍 진두해안길 145-10
2116,전남,여수시,호스텔,해바라기,송재호,영업중,전남 여수시 돌산읍 무술목길 142
2117,전남,여수시,호스텔,디아크리조트 3,김지영,영업중,전남 여수시 돌산읍 몰둠벙길 24
2118,전남,여수시,호스텔,여수 나폴리하우스,강은화,영업중,전남 여수시 돌산읍 두문포길 131-3
2119,전남,여수시,호스텔,별당 더 품고,선종필,영업중,전남 여수시 한재로 118(광무동)
2120,전남,여수시,호스텔,스테이 732,서미순,영업중,전남 여수시 공화북4길 5(공화동)
2121,전남,여수시,호스텔,낭만스테이,정형균,영업중,전남 여수시 하멜로 85(종화동)
2122,전남,여수시,호스텔,히든비치리조트,정미순외2,영업중,전남 여수시 돌산읍 마상포길 40
2123,전남,여수시,호스텔,수호스텔,박종호,영업중,전남 여수시 이순신광장로 204(종화동)
2124,전남,여수시,호스텔,티라 061,최명복,영업중,전남 여수시 돌산읍 무슬목길 125
2125,전남,여수시,호스텔,스톤하우스,김현범,영업중,전남 여수시 동문로 135-2(공화동)
2126,전남,여수시,호스텔,코지호텔,강송평,영업중,전남 돌산읍 돌산로 3532
2127,전남,여수시,휴양콘도미니엄,여수 경도 해양관광단지 휴양콘도미니엄,김철신,영업중,전라남도 여수시 대경도길 111(경호동)
2128,전남,여수시,휴양콘도미니엄,디오션리조트,신달순,영업중,전라남도 여수시 소호로 295 (소호동)
2129,전남,순천시,관광호텔,유심천스포츠관광호텔,김진호,휴업중,전라남도 순천시 중앙로 306(가곡동)
2130,전남,순천시,관광호텔,베네치아관광호텔,정오진,영업중,전라남도 순천시 팔마2길 13
2131,전남,순천시,관광호텔,호텔지뜨,㈜지앤알 김천형,영업중,전라남도 순천시 팔마2길 13
2132,전남,순천시,관광호텔,순천관광호텔,허서현,휴업중,전라남도 순천시 장천4길 15-17
2133,전남,순천시,관광호텔,에코그라드관광호텔,㈜동원산업 정은집,영업중,전라남도 순천시 백강로 234(조례동)
2134,전남,순천시,관광호텔,파인힐스관광호텔,㈜파인힐스 이화영,영업중,전라남도 순천시 주암면 송광사길 99
2135,전남,순천시,가족호텔,샤인호텔,㈜봉화 오재대,영업중,전라남도 순천시 남신월길 2
2136,전남,순천시,소형관광호텔,호텔아이엠,㈜아이엠 유정일,영업중,전라남도 순천시 역전광장1길 6
2137,전남,순천시,호스텔,순천만 강변 펜션,정종천,영업중,전라남도 순천시 순천만길 426
2138,전남,순천시,호스텔,순천만 갈대숲,이영광,영업중,전라남도 순천시 순천만길 586
2139,전남,순천시,호스텔,행복한하루,한복희,영업중,전라남도 순천시 대대2길 46-9
2140,전남,순천시,호스텔,순천만 호박 호스텔,공은희,영업중,전라남도 순천시 순천만길 582
2141,전남,순천시,호스텔,순천만여행,황옥란,영업중,전라남도 순천시 순천만길 580
2142,전남,순천시,호스텔,뜰애,이향,영업중,전라남도 순천시 순천만길 574-1
2143,전남,순천시,호스텔,순천만힐링,진귀임,영업중,전라남도 순천시 순천만길 574
2144,전남,순천시,호스텔,놀러와1,서광원,영업중,전라남도 순천시 순천만길 726-16
2145,전남,순천시,호스텔,순천만쉼표,고정열,영업중,전라남도 순천시 순천만길 726-15
2146,전남,순천시,호스텔,순천만쉼표2,신명남,영업중,전라남도 순천시 순천만길 726-9
2147,전남,순천시,호스텔,놀러와5,위미은,영업중,전라남도 순천시 순천만길 726-7
2148,전남,순천시,호스텔,순천만포시즌호스텔,안영희,영업중,전라남도 순천시 순천만길 584
2149,전남,순천시,호스텔,유심천호스텔,김진호,영업중,전라남도 순천시 중앙로 306(가곡동)
2150,전남,순천시,호스텔,순천만스파빌 호스텔,강성모,영업중,전라남도 순천시 순천만길 338
2151,전남,순천시,호스텔,그꽃길,안승희,영업중,전라남도 순천시 덕암삼거리길 38
2152,전남,순천시,호스텔,바구니호스텔,최원호,영업중,전라남도 순천시 역전2길 4
2153,전남,순천시,호스텔,청해,김금수,영업중,전라남도 순천시 순천만길 33
2154,전남,순천시,호스텔,순천만여행스케치,한종윤,영업중,전라남도 순천시 순천만길 480
2155,전남,순천시,호스텔,순천만 어린왕자,김효례,영업중,전라남도 순천시 순천만길 572
2156,전남,순천시,호스텔,무진,황영덕,영업중,전라남도 순천시 순천만길 560
2157,전남,순천시,호스텔,정문,최점철,영업중,전라남도 순천시 순천만길 492
2158,전남,순천시,호스텔,유럽도자기박물관 호스텔,유미자,휴업중,전라남도 순천시 향교길 34
2159,전남,순천시,호스텔,들마루,조종현/이형래,영업중,전라남도 순천시 순천만길 496
2160,전남,순천시,호스텔,순천만 에코비치 캐슬,김성욱,영업중,전라남도 순천시 해룡면 와온길 92-2
2161,전남,순천시,호스텔,순천 청수 호스텔,강평심,영업중,전라남도 순천시 오천2길 3-13
2162,전남,순천시,호스텔,순천 청명하우스,임영애,영업중,전라남도 순천시 오천5길 17
2163,전남,순천시,호스텔,순천만 갈대밭,김대곤,영업중,전라남도 순천시 순천만길 656
2164,전남,순천시,호스텔,달잠 게스트하우스,정대중,영업중,전라남도 순천시 오천3길 48
2165,전남,순천시,호스텔,더베이호텔앤풀빌라,박은화,영업중,전라남도 순천시 동너리길 170
2166,전남,순천시,호스텔,가나호스텔,김영자,영업중,전라남도 순천시 순천만길 486
2167,전남,순천시,호스텔,아뜰리에,이충재,영업중,전라남도 순천시 중앙로 301-1
2168,전남,순천시,호스텔,순천 리버파크,신귀훈,영업중,전라남도 순천시 주암면 주암호길 27
2169,전남,순천시,호스텔,아트앤스테이,김인하,영업중,전라남도 순천시 팔마로 126
2170,전남,순천시,호스텔,순천만 뜰,최점철,영업중,전라남도 순천시 동너리길 118
2171,전남,순천시,호스텔,머물인 어우림,서승완,영업중,전라남도 순천시 조비1길 15-5
2172,전남,순천시,호스텔,헤이 42,김화연,영업중,전라남도 순천시 북부시장길 42
2173,전남,순천시,호스텔,순천만 생태펜션,김민주,영업중,전라남도 순천시 순천만길 476
2174,전남,순천시,호스텔,캐슬사이드,김치웅,영업중,전라남도 순천시 상풍길 37
2175,전남,순천시,호스텔,순천만풍경,확덕심,영업중,전라남도 순천시 순천만길 696
2176,전남,순천시,호스텔,로얄맨션호텔,이종성,영업중,전라남도 순천시 상사면 상사호길 419
2177,전남,순천시,호스텔,더 스카이,한기종,영업중,전라남도 순천시 순천만길 686-12
2178,전남,순천시,호스텔,호텔캐슬,김일규,영업중,전라남도 순천시 상풍길 37
2179,전남,순천시,호스텔,어나더홈,김주형 외 1인,영업중,전라남도 순천시 장천2길 22
2180,전남,순천시,호스텔,바람의 언덕,한도수,영업중,전라남도 순천시 대대3길 12-22
2181,전남,순천시,호스텔,게스트하우스 기적소리 two,김동구,영업중,전라남도 순천시 자경2길 22-26
2182,전남,순천시,호스텔,순천만 뉴 빌리지 호스텔 1,정연서,영업중,전라남도 순천시 순천만길 354
2183,전남,순천시,호스텔,순천만 숨,이수현,영업중,전라남도 순천시 순천만길 352
2184,전남,순천시,호스텔,순천만 뉴 빌리지 호스텔 4,김종노,영업중,전라남도 순천시 순천만길 348
2185,전남,순천시,호스텔,순천만 뉴 빌리지 호스텔 3,정용주,영업중,전라남도 순천시 순천만길 350
2186,전남,순천시,호스텔,순천만 ECO 빌리지,황선남,영업중,전라남도 순천시 순천만길 706
2187,전남,순천시,호스텔,순천만 하루애,허윤범,영업중,전라남도 순천시 동너리길 14
2188,전남,순천시,호스텔,순천만 ECO 빌리지 다동,김영순,영업중,전라남도 순천시 순천만길 700
2189,전남,순천시,호스텔,순천만 ECO 빌리지 3동,김종노,영업중,전라남도 순천시 순천만길 702
2190,전남,순천시,호스텔,순천만 생태 빌리지 나,조영서,영업중,전라남도 순천시 순천만길 346
2191,전남,순천시,호스텔,순천만 생태 빌리지 가,이성한,영업중,전라남도 순천시 순천만길 344
2192,전남,순천시,호스텔,순천만 풀리조트,최금숙,영업중,전라남도 순천시 상사면 우산보길 62
2193,전남,순천시,호스텔,순천만 ECO 빌리지 2동,소현섭,영업중,전라남도 순천시 순천만길 704
2194,전남,순천시,호스텔,라온하우스 호스텔,박미숙,영업중,전라남도 순천시 왕지로 238-3
2195,전남,나주시,관광호텔,홀리어스관광호텔,류정화,영업중,전남 나주시 배멧2길 43
2196,전남,나주시,관광호텔,호텔코어,호텔코어 유한회사,영업중,전남 나주시 배멧3길 19-13
2197,전남,나주시,휴양콘도미니엄,중흥골드스파&리조트,나주관광개발,영업중,나주시 다도면 나주호로 588-184
2198,전남,담양군,관광호텔,담양리조트 가족호텔,이수금,영업중,전남 담양군 담양읍 삼거리길 5
2199,전남,곡성군,관광호텔,도림사국제관광호텔,정우경,휴업중,곡성군 곡성읍 도림로 107
2200,전남,구례군,가족호텔,지리산한화리조트,한화호텔앤드리조트㈜,영업중,구례군 마산면 화엄사로 464
2201,전남,구례군,가족호텔,지리산가족호텔,더케이호텔앤리조트㈜,영업중,구례군 산동면 지리산온천로 317
2202,전남,구례군,휴양콘도미니엄,준성리조트,㈜준성리조트,영업중,구례군 간전면  백운천길 254
2203,전남,고흥군,가족호텔,빅토리아호텔,나얄레져개발㈜,영업중,고흥군 도화면 천마로 2736-29
2204,전남,고흥군,휴양콘도미니엄,썬밸리리조트 고흥지점,㈜동광개발,영업중,고흥군 도덕면 고흥만로 1134
2205,전남,보성군,호스텔,벌교소형관광호텔,최미옥,영업중,전남 보성군 벌교읍 신정길 4-41
2206,전남,보성군,호스텔,벌교비즈니스호텔,중부씨엔씨 주식회사,영업중,전남 보성군 벌교읍 조정래길 47-4
2207,전남,보성군,휴양콘도미니엄,㈜모아레져산업 보성다비치콘도,㈜모아레저산업,영업중,전남 보성군 회천면 충의로 36
2208,전남,보성군,휴양콘도미니엄,보성녹차리조트,보성녹차리조트㈜,영업중,전남 보성군 보성읍 녹차로 777
2209,전남,화순군,호스텔,아델캐슬,(주)아델캐슬,영업중,전남 화순군 도곡면 지강로 459-7
2210,전남,화순군,휴양콘도미니엄,화순 금호리조트,금호리조트 ㈜,영업중,전남 화순군 백아면 옥리길 14-21
2211,전남,화순군,휴양콘도미니엄,킹콩스위텔,인터넷호텔앤콘도㈜,영업중,전남 화순군 도곡면 온천1길 114
2212,전남,장흥군,관광호텔,진송관광호텔,오희선,영업중,전남 장흥군 장흥읍 동교2길 1
2213,전남,장흥군,관광호텔,정남진 골프리조트 관광호텔㈜,고동현,영업중,전남 장흥군 장평면 제산기동로 326-1
2214,전남,강진군,관광호텔,프린스행복호텔,정양수,영업중,전남 강진군 강진읍 보은로 113-1
2215,전남,강진군,호스텔,다산호스텔,정길용,영업중,전남 강진군 강진읍 동성로 66
2216,전남,강진군,휴양콘도미니엄,다산베아체골프앤리조트,이애자,영업중,전남 강진군 도암면 학장용산길 101
2217,전남,해남군,관광호텔,해남남도호텔,김성임,영업중,전남 해남군 해남읍 영빈로 53
2218,전남,해남군,관광호텔,파인비치골프호텔,이화영,영업중,전남 해남군 화원면 시아로 224
2219,전남,해남군,관광호텔,해남땅끝호텔,김철신,휴업중,전남 해남군 송지면 땅끝해안로 1954
2220,전남,해남군,휴양콘도미니엄,해남땅끝리조트,김만곤,영업중,전남 해남군 송지면 땅끝해안로 1869
2221,전남,영암군,관광호텔,월출산온천관광호텔,이상현,휴업중,전남 영암군 군서면 해창리 6-10
2222,전남,영암군,관광호텔,㈜호텔현대,남상무 외 1명,영업중,전남 영암군 삼호읍 삼포리 1237-6
2223,전남,영암군,호스텔,아크로C.C호스텔,최문석,영업중,전남 영암군 금정면 세류리 533-1
2224,전남,영암군,한국전통관광호텔,한국호텔영산재,김은우,영업중,전남 영암군 삼호읍 나불리 292
2225,전남,영광군,관광호텔,HOTEL. THE STAR,이창욱,리모델링중,전남 영광군 영광읍 옥당로 74
2226,전남,장성군,관광호텔,백양관광호텔,주식회사 백양랜드,영업중,전남 장성군 북하면 백양로 941
2227,전남,장성군,가족호텔,은혜가족호텔,"이환욱, 노혜영",영업중,전남 장성군 북하면 백양로 1129-14
2228,전남,완도군,가족호텔,완도해조류스파랜드,"주식회사
국민레저산업",영업중,전남 완도군 신지면 명사십리61번길 230
2229,전남,완도군,가족호텔,완도원네스리조트,에스에스알,휴업중,전남 완도군 완도읍 청해진서로189-5
